nbSyll,pron,origin,warning,remarques,POS,lineId,pageId,IPA,MotVedette,hwd,pronSampa,ipa,sizePron
1,ſcărp,,,,n.,40.0,190,,scarp,scarp,s k A r\ p,skɑɹp,5
2,ſcăʹtt_e_r,,,,v.,43.0,190,,scatter,scatter,s k { 4 3:r,skæɾɜ:r,10
3,ſcăʹvĕnger,,,,n.,44.0,190,,scavenger,scavenger,s k { v @ n dZ 3:r,skævən?ɜ:r,10
1,ſcēne,,,,n.,45.0,190,,scene,scene,s i: n,siːn,5
2,ſcēʹn_e_ry,,,,n.,46.0,190,,scenery,scenery,s i: n 3:r i:,siːnɜ:riː,10
1,ſcĕnt,,,,n.,49.0,190,,scent,scent,s E n t,sɛnt,5
3,ſcĕʹptĭcal,,,,a.,51.0,190,,sceptical,sceptical,s k E p t i k @ l,skɛptikəl,10
2,ſ_c_heʹdŭle,,,,n.,53.0,190,,schedule,schedule,s k E dZ U l,skɛ?ʊl,11
1,ſc_h_ēme,,,,n.,55.0,190,,scheme,scheme,s k i: m,skiːm,8
1,ſ_c_hĭſm,G.,,,n.,58.0,190,,schism,schism,s k I z @ m,skɪzəm,8
2,ſc_h_ŏʹlar,,,,n.,60.0,190,,scholar,scholar,s k A l 3:r,skɑlɜ:r,10
3,ſc_h_ŏʹlărſhip,,,,n.,61.0,190,,scholarship,scholarship,s k A l 3:r S I p,skɑlɜ:rʃɪp,14
1,ſc_h_ool,,,,n.,65.0,190,,school,school,s k u l,skul,8
2,ſcīʹĕnce,L.,,,n.,68.0,190,,science,science,s aI @ n s,s?əns,8
4,ſcīĕntĭʹfic,,,,a.,69.0,190,,scientific,scientific,s aI @ n t I f i k,s?əntɪfik,11
1,ſcīʹon,,,,n.,72.0,190,,scion,scion,s aI @ n,s?ən,6
1,ſcoff,,,,v.,4.0,191,,scoff,scoff,s k O: f,skOːf,5
1,ſcŏʹff_e_r,,,,n.,5.0,191,,scoffer,scoffer,s k O: f 3:r,skOːfɜ:r,10
1,ſcold,,,,v.,6.0,191,,scold,scold,s k @U l d,skoʊld,5
1,ſcŏnce,,,,n.,8.0,191,,sconce,sconce,s k A n s,skɑns,6
1,ſcoop,,,,n.,9.0,191,,scoop,scoop,s k u p,skup,5
1,ſcōpe,,,,n.,10.0,191,,scope,scope,s k @U p,skoʊp,5
3,ſcŏrbūʹtic,,,,a.,11.0,191,,scorbutic,scorbutic,s k O: r\ b j u 4 i k,skOːɹbjuɾik,10
1,ſcŏrch,,,,v.,12.0,191,,scorch,scorch,s k O: r\ tS,skOːɹ?,6
1,ſcōre,,,,n.,13.0,191,,score,score,s k O: r\,skOːɹ,5
1,ſcorn,,,,v.,15.0,191,,scorn,scorn,s k O: r\ n,skOːɹn,5
2,ſcŏʹrnful,,,,a.,16.0,191,,scornful,scornful,s k O: r\ n f @ l,skOːɹnfəl,9
3,ſcŏʹrpĭo,,,,n.,17.0,191,,scorpio,scorpio,s k O: r\ p i: @U,skOːɹpiːoʊ,8
3,ſcŏʹrpĭon,,,,n.,18.0,191,,scorpion,scorpion,s k O: r\ p i: @ n,skOːɹpiːən,9
1,ſcot,,,,n.,19.0,191,,scot,scot,s k A t,skɑt,4
1,ſco_u_rge,,,,n.,24.0,191,,scourge,scourge,s k 3:r dZ,skɜ:r?,9
2,ſcrăʹmble,,,,v.,28.0,191,,scramble,scramble,s k r\ { m b @ l,skɹæmbəl,9
1,ſcrāpe,,,,v.,30.0,191,,scrape,scrape,s k r\ eI p,skɹ?p,6
2,ſcrāʹp_e_r,,,,n.,31.0,191,,scraper,scraper,s k r\ eI p 3:r,skɹ?pɜ:r,10
1,ſcrăps,,,,n.,32.0,191,,scraps,scraps,s k r\ { p s,skɹæps,6
1,ſcrătch,,,,v.,33.0,191,,scratch,scratch,s k r\ { tS,skɹæ?,7
2,ſcrăʹtches,,,,n.,34.0,191,,scratches,scratches,s k r\ { tS @ z,skɹæ?əz,10
1,ſcrawl,,,,v.,35.0,191,,scrawl,scrawl,s k r\ O: l,skɹOːl,6
1,ſcream,,,,v.,37.0,191,,scream,scream,s k r\ i: m,skɹiːm,6
1,ſcreech,,,,v.,38.0,191,,screech,screech,s k r\ i: tS,skɹiː?,7
1,ſcreen,,,,n.,39.0,191,,screen,screen,s k r\ i: n,skɹiːn,6
1,ſcrew,,,,n.,40.0,191,,screw,screw,s k r\ u,skɹu,5
2,ſcrĭʹbble,,,,v.,41.0,191,,scribble,scribble,s k r\ I b @ l,skɹɪbəl,9
2,ſcrĭʹbbler,,,,n.,42.0,191,,scribbler,scribbler,s k r\ I b l 3:r,skɹɪblɜ:r,10
1,ſcrībe,L.,,,n.,43.0,191,,scribe,scribe,s k r\ aI b,skɹ?b,6
1,ſcrĭp,,,,n.,44.0,191,,scrip,scrip,s k r\ I p,skɹɪp,5
3,ſcrĭʹptūral,L.,,,a.,45.0,191,,scriptural,scriptural,s k r\ I p tS 3:r @ l,skɹɪp?ɜ:rəl,11
2,ſcrĭʹptūre,L.,,,n.,46.0,191,,scripture,scripture,s k r\ I p tS 3:r,skɹɪp?ɜ:r,10
3,ſcrĭʹvĕner,,,,n.,48.0,191,,scrivener,scrivener,s k r\ I v n 3:r,skɹɪvnɜ:r,10
1,ſcroll,,,,n.,51.0,191,,scroll,scroll,s k r\ @U l,skɹoʊl,6
1,ſcrŭb,,,,n.,53.0,191,,scrub,scrub,s k r\ V b,skɹʌb,5
2,ſcrūʹple,L.,,,n.,55.0,191,,scruple,scruple,s k r\ u p @ l,skɹupəl,8
3,ſcrūʹpŭl_o_us,,,,a.,56.0,191,,scrupulous,scrupulous,s k r\ u p j @ l @ s,skɹupjələs,13
3,ſcrūʹtĭnīze,L.,,,v.,60.0,191,,scrutinize,scrutinize,s k r\ u t @ n aI z,skɹutən?z,11
3,ſcrūʹtĭny,,,,n.,61.0,191,,scrutiny,scrutiny,s k r\ u t @ n i:,skɹutəniː,9
1,ſcŭd,,,,v.,63.0,191,,scud,scud,s k V d,skʌd,4
2,ſcŭʹffle,,,,n.,64.0,191,,scuffle,scuffle,s k V f @ l,skʌfəl,8
1,ſcŭll,,,,n.,66.0,191,,scull,scull,s k V l,skʌl,5
3,ſcŭʹllĭon,,,,n.,69.0,191,,scullion,scullion,s k V l j @ n,skʌljən,9
2,ſcŭʹlptor,L.,,,n.,70.0,191,,sculptor,sculptor,s k V l p t 3:r,skʌlptɜ:r,9
2,ſcŭʹlptūre,L.,,,n.,71.0,191,,sculpture,sculpture,s k V l p tS 3:r,skʌlp?ɜ:r,10
1,ſcŭm,,,,n.,72.0,191,,scum,scum,s k V m,skʌm,4
2,ſcŭʹpp_e_r,,,,n.,73.0,191,,scupper,scupper,s k V p 3:r,skʌpɜ:r,10
3,ſcŭʹrrĭl_o_us,,,,a.,5.0,192,,scurrilous,scurrilous,s k 3:r @ l @ s,skɜ:rələs,13
2,ſcŭʹttle,,,,n.,10.0,192,,scuttle,scuttle,s k V 4 @ l,skʌɾəl,8
1,ſea,,,,n.,13.0,192,,sea,sea,s i:,siː,3
3,ſeafāʹring,,,,a.,14.0,192,,seafaring,seafaring,s i: f E r\ i N,siːfɛɹiŋ,10
1,ſeal,,,,n.,15.0,192,,seal,seal,s i: l,siːl,4
2,ſeaʹler,,,,n.,16.0,192,,sealer,sealer,s i: l 3:r,siːlɜ:r,7
2,ſeaʹport,,,,n.,18.0,192,,seaport,seaport,s i: p O: r\ t,siːpOːɹt,8
1,ſeam,,,,n.,19.0,192,,seam,seam,s i: m,siːm,4
2,ſeaʹmſtreſs,,,,n.,20.0,192,,seamstress,seamstress,s i: m s t r\ i s,siːmstɹis,11
1,ſean,,,,n.,21.0,192,,sean,sean,S O: n,ʃOːn,4
1,ſear,,,,v.,22.0,192,,sear,sear,s I r\,sɪɹ,4
1,ſearch,,,,n.,24.0,192,,search,search,s 3:r tS,sɜ:r?,6
2,ſeaʹrcher,,,,n.,25.0,192,,searcher,searcher,s 3:r tS 3:r,sɜ:r?ɜ:r,9
2,ſeaʹſon,F.,,,n.,27.0,192,,season,season,s i: z @ n,siːzən,7
4,ſeaʹſonable,,,,a.,28.0,192,,seasonable,seasonable,s i: z @ n @ b @ l,siːzənəbəl,11
3,ſeaʹſonings,,,,n.,29.0,192,,seasonings,seasonings,s i: z @ n i N z,siːzəniŋz,11
1,ſeat,,,,n.,30.0,192,,seat,seat,s i: t,siːt,4
2,ſecēʹde,,,,v.,32.0,192,,secede,secede,s i s i: d,sisiːd,7
4,ſecĕʹſſion,,,,n.,33.0,192,,secession,secession,s i s E S @ n,sisɛʃən,10
2,ſeclūʹde,L.,,,v.,34.0,192,,seclude,seclude,s @ k l u d,səklud,8
4,ſeclūʹſion,L.,,,n.,35.0,192,,seclusion,seclusion,s i k l u Z @ n,sikluʒən,10
2,sĕʹcŏnd,,,,n.,36.0,192,,second,second,s E k @ n d,sɛkənd,7
4,sĕʹcŏndăry,,,,n.,37.0,192,,secondary,secondary,s E k @ n d E r\ i:,sɛkəndɛɹiː,10
2,ſeʹcret,L.,,,a.,40.0,192,,secret,secret,s i: k r\ @ t,siːkɹət,7
4,sĕʹcrĕtăry,,,,n.,41.0,192,,secretary,secretary,s E k r\ @ t E r\ i:,sɛkɹətɛɹiː,10
2,ſecrēʹte,,,,v.,42.0,192,,secrete,secrete,s i k r\ i: t,sikɹiːt,8
4,ſecrēʹtion,,,,n.,43.0,192,,secretion,secretion,s @ k r\ i: S @ n,səkɹiːʃən,10
1,sĕct,,,,n.,44.0,192,,sect,sect,s E k t,sɛkt,4
3,sĕʹction,L.,,,n.,46.0,192,,section,section,s E k S @ n,sɛkʃən,8
3,sēʹcŭlar,L.,,,a.,47.0,192,,secular,secular,s E k j @ l 3:r,sɛkjəlɜ:r,8
2,ſecūʹre,,,,a.,50.0,192,,secure,secure,s i k j U r\,sikjʊɹ,7
4,ſecūʹrĭty,,,,n.,51.0,192,,security,security,s i k j U r\ @ 4 i:,sikjʊɹəɾiː,9
2,ſedăʹn,,,,n.,52.0,192,,sedan,sedan,s @ d { n,sədæn,6
2,ſedāʹte,L.,,,a.,53.0,192,,sedate,sedate,s i d eI t,sid?t,7
4,sĕʹdĕntăry,L.,,,a.,55.0,192,,sedentary,sedentary,s E d @ n t E r\ i:,sɛdəntɛɹiː,10
1,sĕdge,,,,n.,56.0,192,,sedge,sedge,s E dZ,sɛ?,5
3,sĕʹdĭment,L.,,,n.,58.0,192,,sediment,sediment,s E 4 @ m @ n t,sɛɾəmənt,9
4,ſedĭʹtion,L.,,,n.,59.0,192,,sedition,sedition,s i d I S @ n,sidɪʃən,9
4,ſedĭʹti_o_us,,,,a.,60.0,192,,seditious,seditious,s i d I S @ s,sidɪʃəs,12
2,ſedūʹce,,,,v.,61.0,192,,seduce,seduce,s i d u s,sidus,7
3,ſedūʹcer,,,,n.,62.0,192,,seducer,seducer,s i d u s 3:r,sidusɜ:r,8
4,ſedŭʹction,,,,n.,63.0,192,,seduction,seduction,s i d V k S @ n,sidʌkʃən,10
1,ſee,,,,v.,66.0,192,,see,see,s i:,siː,3
1,ſeed,,,,n.,67.0,192,,seed,seed,s i: d,siːd,4
2,ſeeʹdlings,,,,n.,68.0,192,,seedlings,seedlings,s i: d l i N z,siːdliŋz,10
2,ſeeʹdy,,,,a.,69.0,192,,seedy,seedy,s i: 4 i:,siːɾiː,6
2,ſeeʹing,,,,n.,70.0,192,,seeing,seeing,s i: i N,siːiŋ,7
1,ſeek,,,,v.,71.0,192,,seek,seek,s i: k,siːk,4
1,ſeem,F.,,,v.,72.0,192,,seem,seem,s i: m,siːm,4
1,ſeer,,,,n.,2.0,193,,seer,seer,s i: r\,siːɹ,4
2,sĕʹgment,L.,,,n.,4.0,193,,segment,segment,s E g m @ n t,sɛgmənt,8
3,sĕʹgrĕgāte,,,,v.,5.0,193,,segregate,segregate,s E g r\ @ g eI t,sɛgɹəg?t,10
3,ſelăʹnd_e_r,,,,n.,12.0,193,,selander,selander,s E l @ n d 3:r,sɛləndɜ:r,11
2,sĕʹldom,,,,p.,13.0,193,,seldom,seldom,s E l d @ m,sɛldəm,7
2,ſelĕʹct,L.,,,a.,14.0,193,,select,select,s @ l E k t,səlɛkt,7
1,ſelf,,,,n.,15.0,193,,self,self,s E l f,sɛlf,4
2,ſeʹlfiſh,,,,a.,16.0,193,,selfish,selfish,s E l f i S,sɛlfiʃ,8
1,ſell,L.,,,n.,17.0,193,,sell,sell,s E l,sɛl,4
2,ſeʹlvage,,,,n.,19.0,193,,selvage,selvage,s E l v i dZ,sɛlvi?,8
2,sĕʹmblănce,F.,,,n.,20.0,193,,semblance,semblance,s E m b l @ n s,sɛmbləns,10
2,sēʹmĕn,L.,,,n.,21.0,193,,semen,semen,s i: m @ n,siːmən,6
5,ſemĭcĭʹrcŭlar,,,,a.,25.0,193,,semicircular,semicircular,s E m i: s 3:r k j @ l 3:r,sɛmiːsɜ:rkjəlɜ:r,13
3,sĕʹmĭnal,,,,a.,28.0,193,,seminal,seminal,s E m @ n @ l,sɛmənəl,8
4,sĕʹmĭnăry,L.,,,n.,29.0,193,,seminary,seminary,s E m @ n E r\ i:,sɛmənɛɹiː,9
2,sēʹnā,L.,,,n.,33.0,193,,sena,sena,s E n @,sɛnə,5
2,sĕʹnate,L.,,,n.,34.0,193,,senate,senate,s E n @ t,sɛnət,7
3,sĕʹnător,,,,n.,35.0,193,,senator,senator,s E n @ 4 3:r,sɛnəɾɜ:r,8
1,sĕnd,,,,v.,36.0,193,,send,send,s E n d,sɛnd,4
3,sĕʹnĭor,,,,n.,40.0,193,,senior,senior,s i: n j 3:r,siːnjɜ:r,7
5,sĕnĭoʹrĭty,,,,n.,41.0,193,,seniority,seniority,s i: n j O: r\ i 4 i:,siːnjOːɹiɾiː,10
4,sĕnsāʹtion,,,,n.,42.0,193,,sensation,sensation,s E n s eI S @ n,sɛns?ʃən,10
1,sĕnſe,,,,n.,43.0,193,,sense,sense,s E n s,sɛns,5
2,sĕʹnſ_e_leſs,,,,a.,44.0,193,,senseless,senseless,s E n s l @ s,sɛnsləs,12
2,sĕʹnſes,,,,n.,45.0,193,,senses,senses,s E n s i z,sɛnsiz,7
5,ſensĭbĭʹlĭty,,,,n.,46.0,193,,sensibility,sensibility,s E n s i b I l i 4 i:,sɛnsibɪliɾiː,12
3,sĕʹnsĭble,,,,a.,47.0,193,,sensible,sensible,s E n s @ b @ l,sɛnsəbəl,9
3,sĕʹnsĭtive,,,,a.,48.0,193,,sensitive,sensitive,s E n s @ 4 i v,sɛnsəɾiv,10
3,sĕʹnsŏry,,,,n.,49.0,193,,sensory,sensory,s E n s 3:r i:,sɛnsɜ:riː,8
3,sĕʹnsūal,,,,a.,50.0,193,,sensual,sensual,s E n tS @ w @ l,sɛn?əwəl,8
5,sĕnsūaʹlĭty,L.,,,n.,51.0,193,,sensuality,sensuality,s E n tS @ w { l @ 4 i:,sɛn?əwæləɾiː,11
2,sĕʹntĕnce,,,,v.,53.0,193,,sentence,sentence,s E n t @ n s,sɛntəns,9
3,sĕʹntĭment,F.,,,n.,55.0,193,,sentiment,sentiment,s E n t @ m @ n t,sɛntəmənt,10
3,sĕʹntĭnel,,,,n.,56.0,193,,sentinel,sentinel,s E n t @ n @ l,sɛntənəl,9
4,sĕʹpărable,,,,a.,58.0,193,,separable,separable,s E p 3:r @ b @ l,sɛpɜ:rəbəl,10
3,sĕʹpărāte,,,,v.,59.0,193,,separate,separate,s E p 3:r eI t,sɛpɜ:r?t,9
5,sĕpărāʹtion,,,,n.,60.0,193,,separation,separation,s E p 3:r eI S @ n,sɛpɜ:r?ʃən,11
3,sĕptĕʹmb_e_r,L.,,,n.,63.0,193,,september,september,s E p t E m b 3:r,sɛptɛmbɜ:r,12
2,sēʹquel,L.,,,n.,71.0,193,,sequel,sequel,s i: k w @ l,siːkwəl,7
2,sĕʹquĕnce,,,,n.,72.0,193,,sequence,sequence,s i: k w @ n s,siːkwəns,9
3,ſequĕʹſt_e_r,L.,,,v.,73.0,193,,sequester,sequester,s i k w E s t 3:r,sikwɛstɜ:r,12
1,ſhorn,,,,a.,2.0,194,,shorn,shorn,S O: r\ n,ʃOːɹn,5
1,ſhŏrt,,,,a.,3.0,194,,short,short,S O: r\ t,ʃOːɹt,5
2,ſhŏʹrt_e_n,,,,v.,4.0,194,,shorten,shorten,S O: r\ t @ n,ʃOːɹtən,10
1,ſhōve,,,,v.,5.0,194,,shove,shove,S V v,ʃʌv,5
2,ſhŏʹv_e_l,,,,n.,6.0,194,,shovel,shovel,S V v @ l,ʃʌvəl,9
2,ſhȯʹẇer,,,,v.,11.0,194,,shower,shower,S aU 3:r,ʃ?ɜ:r,7
2,ſhoʹ_w_y,,,,a.,13.0,194,,showy,showy,S @U i:,ʃoʊiː,8
1,ſhrewd,,,,a.,16.0,194,,shrewd,shrewd,S r\ u d,ʃɹud,6
1,ſhriek,,,,n.,17.0,194,,shriek,shriek,S r\ i: k,ʃɹiːk,6
1,ſhrĭll,,,,a.,18.0,194,,shrill,shrill,S r\ I l,ʃɹɪl,6
1,ſhrĭmp,,,,n.,19.0,194,,shrimp,shrimp,S r\ I m p,ʃɹɪmp,6
1,ſhrīne,,,,n.,20.0,194,,shrine,shrine,S r\ aI n,ʃɹ?n,6
1,ſhrĭnk,,,,v.,21.0,194,,shrink,shrink,S r\ I N k,ʃɹɪŋk,6
3,ſhrĭʹvĕled,,,,a.,23.0,194,,shriveled,shriveled,S r\ I v @ l d,ʃɹɪvəld,10
1,ſhrŭbs,,,,n.,28.0,194,,shrubs,shrubs,S r\ V b z,ʃɹʌbz,6
1,ſhrŭg,,,,v.,29.0,194,,shrug,shrug,S r\ V g,ʃɹʌg,5
1,ſhrŭnk,,,,a.,30.0,194,,shrunk,shrunk,S r\ V N k,ʃɹʌŋk,6
2,ſhŭʹdd_e_r,,,,v.,31.0,194,,shudder,shudder,S V 4 3:r,ʃʌɾɜ:r,10
2,ſhŭʹffle,,,,v.,32.0,194,,shuffle,shuffle,S V f @ l,ʃʌfəl,8
1,ſhŭn,,,,v.,33.0,194,,shun,shun,S V n,ʃʌn,4
1,ſhŭt,,,,v.,34.0,194,,shut,shut,S V t,ʃʌt,4
2,ſhŭʹtters,,,,n.,35.0,194,,shutters,shutters,S V 4 3:r z,ʃʌɾɜ:rz,9
2,ſhŭʹttle,,,,n.,36.0,194,,shuttle,shuttle,S V 4 @ l,ʃʌɾəl,8
1,ſhy,,,,a.,37.0,194,,shy,shy,S aI,ʃ?,3
1,sĭck,,,,a.,41.0,194,,sick,sick,s I k,sɪk,4
1,sĭʹck_e_n,,,,v.,42.0,194,,sicken,sicken,s I k @ n,sɪkən,9
2,sĭʹckle,,,,n.,43.0,194,,sickle,sickle,s I k @ l,sɪkəl,7
2,sĭʹckly,,,,a.,44.0,194,,sickly,sickly,s I k l i:,sɪkliː,7
2,sĭʹckneſs,,,,n.,45.0,194,,sickness,sickness,s I k n @ s,sɪknəs,9
1,sīde,,,,n.,46.0,194,,side,side,s aI d,s?d,4
2,sīʹder,,,,n.,49.0,194,,sider,sider,s aI 4 3:r,s?ɾɜ:r,6
2,sīʹd_e_ways,,,,p.,53.0,194,,sideways,sideways,s aI d w eI z,s?dw?z,11
1,ſiege,,,,n.,54.0,194,,siege,siege,s i: dZ,siː?,5
1,ſieve,,,,n.,55.0,194,,sieve,sieve,s I v,sɪv,5
1,sĭft,,,,v.,56.0,194,,sift,sift,s I f t,sɪft,4
1,sī_gh_,,,,v.,57.0,194,,sigh,sigh,s aI,s?,6
1,sī_gh_t,,,pas de {POS} indiquée dans le dictionnaire.,,58.0,194,,sight,sight,s aI t,s?t,7
1,sīgn,,,,n.,62.0,194,,sign,sign,s aI n,s?n,4
2,sĭʹgnal,,,,a.,63.0,194,,signal,signal,s I g n @ l,sɪgnəl,7
3,sĭgnāʹtūre,L.,,,n.,65.0,194,,signature,signature,s I g n @ tS 3:r,sɪgnə?ɜ:r,10
2,sĭʹgnet,,,,n.,66.0,194,,signet,signet,s I g n i t,sɪgnit,7
4,sĭgnĭʹfĭcănce,,,,n.,67.0,194,,significance,significance,s @ g n I f i k @ n s,səgnɪfikəns,13
4,sĭgnĭʹfĭcant,L.,,,a.,68.0,194,,significant,significant,s @ g n I f i k @ n t,səgnɪfikənt,12
3,sĭʹgnĭfy,,,,v.,70.0,194,,signify,signify,s I g n @ f aI,sɪgnəf?,8
2,sīʹlĕnce,,,,v.,71.0,194,,silence,silence,s aI l @ n s,s?ləns,8
2,sīʹlent,,,,a.,72.0,194,,silent,silent,s aI l @ n t,s?lənt,7
1,sĭlk,,,,n.,2.0,195,,silk,silk,s I l k,sɪlk,4
2,sĭʹlk_e_n,,,,a.,3.0,195,,silken,silken,s I l k @ n,sɪlkən,9
1,sĭll,,,,n.,4.0,195,,sill,sill,s I l,sɪl,4
2,sĭʹlly,,,,a.,7.0,195,,silly,silly,s I l i:,sɪliː,6
2,sĭʹlver,,,,n.,8.0,195,,silver,silver,s I l v 3:r,sɪlvɜ:r,7
3,sĭʹlvĕred,,,,a.,9.0,195,,silvered,silvered,s I l v 3:r d,sɪlvɜ:rd,9
3,sĭʹmĭlar,L.,,,a.,10.0,195,,similar,similar,s I m @ l 3:r,sɪməlɜ:r,8
5,sĭmĭlaʹrĭty,,,,n.,11.0,195,,similarity,similarity,s I m @ l E r\ @ 4 i:,sɪməlɛɹəɾiː,11
4,sĭmĭʹlĭtūde,L.,,,n.,13.0,195,,similitude,similitude,s i m I l @ t u d,simɪlətud,11
3,sīʹmŏny,,,,n.,17.0,195,,simony,simony,s aI m @ n i:,s?məniː,7
2,sĭʹmp_e_r,,,,v.,18.0,195,,simper,simper,s I m p 3:r,sɪmpɜ:r,9
2,sĭʹmple,,,,a.,19.0,195,,simple,simple,s I m p @ l,sɪmpəl,7
2,sĭʹmpler,,,,n.,20.0,195,,simpler,simpler,s I m p @ l 3:r,sɪmpəlɜ:r,8
4,sĭmplĭʹcĭty,,,,n.,23.0,195,,simplicity,simplicity,s i m p l I s @ 4 i:,simplɪsəɾiː,11
2,sĭʹmply,,,,p.,25.0,195,,simply,simply,s I m p l i:,sɪmpliː,7
1,sĭn,,,,v.,26.0,195,,sin,sin,s I n,sɪn,3
1,sĭnce,,,,p.,27.0,195,,since,since,s I n s,sɪns,5
2,sĭncēʹre,,,,a.,28.0,195,,sincere,sincere,s i n s I r\,sinsɪɹ,8
3,sĭncēʹr_e_ly,L.,,,p.,29.0,195,,sincerely,sincerely,s i n s I r\ l i:,sinsɪɹliː,12
4,sĭncĕʹrĭty,,,,n.,30.0,195,,sincerity,sincerity,s i n s E r\ @ 4 i:,sinsɛɹəɾiː,10
1,sīne,,,,n.,31.0,195,,sine,sine,s aI n,s?n,4
3,sĭʹnewy,,,,n.,34.0,195,,sinewy,sinewy,s I n j u i:,sɪnjuiː,7
2,sĭʹnful,,,,a.,35.0,195,,sinful,sinful,s I n f @ l,sɪnfəl,7
1,sĭng,,,,v.,36.0,195,,sing,sing,s I N,sɪŋ,4
1,sĭnge,,,,v.,37.0,195,,singe,singe,s I n dZ,sɪn?,5
2,sĭʹngle,,,,a.,38.0,195,,single,single,s I N g @ l,sɪŋgəl,7
3,sĭʹngŭlar,L.,,,a.,40.0,195,,singular,singular,s I N g j @ l 3:r,sɪŋgjəlɜ:r,9
3,sĭʹnĭſt_e_r,L.,,,a.,43.0,195,,sinister,sinister,s I n i s t 3:r,sɪnistɜ:r,11
1,sĭnk,,,,n.,44.0,195,,sink,sink,s I N k,sɪŋk,4
2,sĭʹnner,,,,n.,46.0,195,,sinner,sinner,s I n 3:r,sɪnɜ:r,7
2,sīʹnus,,,,n.,48.0,195,,sinus,sinus,s aI n @ s,s?nəs,6
1,sĭp,,,,v.,49.0,195,,sip,sip,s I p,sɪp,3
2,sīʹphon,,,,n.,50.0,195,,siphon,siphon,s aI f @ n,s?fən,7
1,sĭr,,,,n.,52.0,195,,sir,sir,s 3:r,sɜ:r,3
1,sīre,,,,n.,53.0,195,,sire,sire,s aI 3:r,s?ɜ:r,4
2,sīʹrens,G.,,,n.,54.0,195,,sirens,sirens,s aI r\ @ n z,s?ɹənz,7
2,sĭʹſt_e_r,L.,,,n.,58.0,195,,sister,sister,s I s t 3:r,sɪstɜ:r,9
3,sĭʹſtĕrhood,,,,n.,59.0,195,,sisterhood,sisterhood,s I s t 3:r h U d,sɪstɜ:rhʊd,11
1,sĭt,,,,v.,61.0,195,,sit,sit,s I t,sɪt,3
1,sīte,,,,n.,62.0,195,,site,site,s aI t,s?t,4
1,sīthe,,,,n.,63.0,195,,sithe,sithe,s aI D,s?ð,5
3,sĭtūāte,,nbSyll>1 et pas d'accent tonic,,a.,64.0,195,,situate,situate,s I tS u eI t,sɪ?u?t,7
5,sĭtūāʹtion,,,,n.,65.0,195,,situation,situation,s I tS u eI S @ n,sɪ?u?ʃən,10
1,sĭx,,,.,n.,66.0,195,,six,six,s I k s,sɪks,3
2,sĭxteeʹn,,,,n.,67.0,195,,sixteen,sixteen,s i k s t i: n,sikstiːn,8
2,sĭʹxfold,,,,n.,68.0,195,,sixfold,sixfold,s I k s f @U l d,sɪksfoʊld,8
2,sĭʹxty,,,,n.,69.0,195,,sixty,sixty,s I k s t i:,sɪkstiː,6
3,sīʹzable,,,,a.,70.0,195,,sizable,sizable,s aI z @ b @ l,s?zəbəl,8
2,sīʹz_e_r,,,,n.,71.0,195,,sizer,sizer,s aI z 3:r,s?zɜ:r,8
1,ſkāte,,,,n.,2.0,196,,skate,skate,s k eI t,sk?t,5
3,ſkĕʹlĕton,,,,n.,3.0,196,,skeleton,skeleton,s k E l @ t @ n,skɛlətən,9
1,ſkĕtch,,,,n.,5.0,196,,sketch,sketch,s k E tS,skɛ?,6
1,ſkew,,,,a.,6.0,196,,skew,skew,s k j u,skju,4
2,ſkeʹwer,,,,n.,7.0,196,,skewer,skewer,s k j u 3:r,skjuɜ:r,7
1,ſkĭff,F.,,,n.,8.0,196,,skiff,skiff,s k I f,skɪf,5
2,ſkĭʹlful,,,,a.,9.0,196,,skilful,skilful,s k I l f @ l,skɪlfəl,8
1,ſkĭll,,,,n.,10.0,196,,skill,skill,s k I l,skɪl,5
2,ſkĭʹllet,,,,n.,11.0,196,,skillet,skillet,s k I l @ t,skɪlət,8
1,ſkĭm,,,,n.,12.0,196,,skim,skim,s k I m,skɪm,4
2,ſkĭʹmm_e_r,F.,,,n.,13.0,196,,skimmer,skimmer,s k I m 3:r,skɪmɜ:r,10
1,ſkĭn,,,,n.,15.0,196,,skin,skin,s k I n,skɪn,4
2,ſkĭʹnny,,,,a.,16.0,196,,skinny,skinny,s k I n i:,skɪniː,7
1,ſkĭp,,,,v.,17.0,196,,skip,skip,s k I p,skɪp,4
2,ſkĭʹrmiſh,,,,n.,18.0,196,,skirmish,skirmish,s k 3:r m i S,skɜ:rmiʃ,9
1,ſkĭrts,,,,n.,19.0,196,,skirts,skirts,s k 3:r t s,skɜ:rts,6
1,ſkĭt,,,,n.,20.0,196,,skit,skit,s k I t,skɪt,4
2,ſkĭʹttiſh,,,,a.,21.0,196,,skittish,skittish,s k I 4 i S,skɪɾiʃ,9
1,ſky,,,,n.,24.0,196,,sky,sky,s k aI,sk?,3
1,ſlăb,,,,n.,25.0,196,,slab,slab,s l { b,slæb,4
1,ſlăck,,,,a.,27.0,196,,slack,slack,s l { k,slæk,5
2,ſlăʹck_e_n,,,,v.,28.0,196,,slacken,slacken,s l { k @ n,slækən,10
1,ſlag,,,,n.,29.0,196,,slag,slag,s l { g,slæg,4
1,ſlăm,,,,n.,31.0,196,,slam,slam,s l { m,slæm,4
2,ſlăʹnd_e_r,,,,v.,32.0,196,,slander,slander,s l { n d 3:r,slændɜ:r,10
